;GO:0006283;GO:1903800;GO:0043620;GO:0007254;GO:0051092;GO:0032968;GO:0000187;GO:0032727;GO:0000186;GO:0002755;GO:0075733;GO:0000184;GO:0045893;GO:0031914;GO:0046341;GO:0032728;GO:0032201;GO:0050715;GO:0018279;GO:0035556;GO:0033138;GO:0090502;GO:1903251;GO:0006296;GO:0006054;GO:0006294;GO:0048008;GO:0006297;GO:1903533;GO:0009967;GO:0006974;GO:0001682;GO:0048010;GO:0051497;GO:0016241;GO:0050727;GO:0018146;GO:0050689;GO:0032434;GO:0035666;GO:0071888;GO:2000641;GO:0090316;GO:0043407;GO:0000715;GO:0006261;GO:0008284;GO:0043123;GO:0045666;GO:0045787;GO:0042276;GO:0002064;GO:0043488;GO:0022900;GO:0006661;GO:0038096;GO:0042795;GO:0044458;GO:0045944;GO:0021895;GO:0000398;GO:0000165;GO:0016197;GO:0030521;GO:0019985;GO:0070987;GO:0016579;GO:0000209;GO:0021522;GO:0007249;GO:0007517;GO:1901407;GO:0030512;GO:0016601;GO:0007051;GO:0018108;GO:0015871;GO:0036297;GO:0007179;GO:0006366;GO:0008543;GO:0008542;GO:0061418;GO:0006880;GO:0006886;GO:0043547;GO:0006367;GO:0006521;GO:0006884;GO:0006368;GO:0060964;GO:0006879;GO:0006913;GO:0032526;GO:0098534;GO:0051607;GO:0016055;GO:0060291;GO:0030100;GO:0032006;GO:0010971;GO:0010592;GO:0036289;GO:0006370;GO:0032482;GO:0045732;GO:0043312;GO:0045454;GO:0007188;GO:0007616;GO:0010629;GO:0043161;GO:0032872;GO:0031145;GO:0031663;GO:0050769;GO:0070911;GO:0016567;GO:0007032;GO:0060340;GO:0045746;GO:0043687;GO:0045744;GO:0000122;GO:0009968;GO:0006977;GO:0006614;GO:0000083;GO:0043330;GO:0045351;GO:0035855;GO:0070423;GO:0071359;GO:0039536;GO:0015721;GO:0042769;GO:0072718;GO:0060333;GO:0006351;GO:0039530;GO:0006596;GO:0045358;GO:1902268;GO:0006357;GO:0048505;GO:0060337;GO:0070371;GO:0006625;GO:0070373;GO:0043066;GO:0045087;GO:0072673;GO:0070374;GO:0006508;GO:0043065;GO:0030032;GO:0070498;GO:0016266;GO:0030036
GO:0006596;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.4;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.4;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.4;0.6000000000000001;0.0;0.2599120563717816;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;1.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.5356143810225276;0.4
GO:0045358;0.0;0.43852901558847923;0.48300749985576874;0.4;0.4;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.3356143810225276;0.4;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.6830074998557688;0.4;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.4;0.0;0.0;0.4;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.43852901558847923;0.0;0.3081136762725405;0.0;0.5356143810225276;0.3356143810225276;0.0;0.4;0.21862188087829626;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.0;0.4;0.5356143810225276;0.0;0.48300749985576874;0.4;0.0;0.6000000000000001;0.0;0.4;0.0;0.4;0.4;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;1.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.4;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.0;0.0
GO:1902268;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.2599120563717816;0.3660149997115376;0.2599120563717816;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.5356143810225276;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.4;0.5356143810225276;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;1.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0
GO:0006357;0.0;0.6000000000000001;0.8;0.4;0.6000000000000001;0.8;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.4;0.0;0.48300749985576874;0.8;0.3660149997115376;0.0;0.3356143810225276;0.4;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.4;0.0;0.0;0.4;0.3356143810225276;0.43852901558847923;0.4;0.0;0.3660149997115376;0.4;0.4;0.0;0.43852901558847923;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;1.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.8;0.43852901558847923;0.0;0.3081136762725405;0.0;0.48300749985576874;0.3356143810225276;0.0;0.5356143810225276;0.21862188087829626;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.0;0.4;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.6830074998557688;0.0;0.4;0.0;0.4;0.4;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;1.0;0.4;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.48300749985576874;0.3660149997115376;1.0;0.43852901558847923;0.4;0.4;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.4;0.0;0.0
GO:0048505;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.4;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.4;0.0;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.0;0.5356143810225276;0.4;0.0;0.5356143810225276;0.2599120563717816;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.48300749985576874;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.4;0.5356143810225276;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;1.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.48300749985576874;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0
GO:0060337;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.8;0.0;0.4;0.4;0.5356143810225276;0.48300749985576874;0.4;0.8;0.43852901558847923;0.8;0.8;0.3356143810225276;0.4;0.8;0.8;0.5356143810225276;0.8;0.8;0.8;0.4;0.48300749985576874;0.6000000000000001;0.8;0.8;0.3660149997115376;0.4;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.8;0.48300749985576874;0.48300749985576874;0.4;0.8;0.48300749985576874;0.8;0.8;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.8;0.8;0.0;0.3660149997115376;0.4;0.8;0.8;0.43852901558847923;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.43852901558847923;0.8;0.48300749985576874;0.6830074998557688;0.8;0.43852901558847923;0.4;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.4;0.8;0.8;0.43852901558847923;0.8;0.6830074998557688;0.8;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.5356143810225276;0.4;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.43852901558847923;0.4;0.43852901558847923;0.4;0.48300749985576874;1.0;0.8;0.8;0.3660149997115376;0.4;0.0;0.8;0.3660149997115376;0.0;0.4;0.8;0.8;0.8;0.6830074998557688
GO:0070371;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.8;0.0;0.4;0.4;0.5356143810225276;0.48300749985576874;0.4;0.8;0.43852901558847923;0.8;0.8;0.3356143810225276;0.4;0.8;0.8;0.5356143810225276;0.8;0.8;0.8;0.4;0.48300749985576874;0.6000000000000001;0.8;0.8;0.3660149997115376;0.4;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.8;0.48300749985576874;0.48300749985576874;0.4;0.8;0.48300749985576874;0.8;0.8;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.8;0.8;1.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.4;0.8;0.8;0.0;0.3660149997115376;0.4;0.8;0.8;0.6000000000000001;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.43852901558847923;0.8;0.48300749985576874;0.6830074998557688;0.8;0.43852901558847923;0.4;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.6830074998557688;0.8;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.4;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.5356143810225276;0.4;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.43852901558847923;0.4;0.43852901558847923;0.4;0.48300749985576874;0.8;1.0;0.8;0.3660149997115376;0.4;0.0;0.8;0.3660149997115376;0.5356143810225276;0.4;0.8;0.8;0.8;0.6830074998557688
GO:0006625;0.4;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.43852901558847923;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.4;0.5356143810225276;0.43852901558847923;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.8;0.0;0.3660149997115376;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.3660149997115376;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.8;0.8;0.8;0.4;0.0;0.0;0.0;0.0;0.8;0.8;1.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.6000000000000001
GO:0070373;0.0;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.5356143810225276;0.3081136762725405;0.5356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.5356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.4;0.3660149997115376;0.8;0.0;0.0;0.4;0.5356143810225276;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.2830074998557688;0.0;0.4;0.3081136762725405;0.0;0.3660149997115376;0.20000000000000007;0.0;0.0;0.0;0.0;0.3660149997115376;0.4;0.4;0.6000000000000001;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.6830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.3660149997115376;0.6830074998557688;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.43852901558847923;0.4;0.3356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;1.0;0.4;0.0;0.0;0.8;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0
GO:0043066;0.0;0.4;0.3660149997115376;0.4;0.4;0.2830074998557688;0.2830074998557688;0.3356143810225276;0.2830074998557688;0.4;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.4;0.4;0.0;0.48300749985576874;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.4;0.4;0.0;0.43852901558847923;0.3356143810225276;0.4;0.0;0.48300749985576874;0.4;0.4;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.43852901558847923;0.0;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.21862188087829626;0.0;0.0;0.0;0.0;0.4;0.4;0.48300749985576874;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.0;0.5356143810225276;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.4;0.5356143810225276;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.4;0.4;0.0;0.4;1.0;0.0;0.0;0.3356143810225276;0.0;0.8;0.0;0.4;0.0;0.0
GO:0045087;0.43852901558847923;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072673;0.43852901558847923;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.8;0.8;0.5356143810225276;0.8;0.8;0.8;0.0;0.0;0.6000000000000001;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.6830074998557688;0.8;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.8;0.0;0.8;0.6830074998557688;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.43852901558847923;0.4;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.8;0.8;0.6830074998557688
GO:0070374;0.0;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.6830074998557688;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.0;0.2830074998557688;0.4;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.4;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.6830074998557688;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.2830074998557688;0.0;0.4;0.3081136762725405;0.0;0.3660149997115376;0.20000000000000007;0.0;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.4;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.0;0.6830074998557688;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.3081136762725405;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;0.8;0.3356143810225276;0.0;0.0;1.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0
GO:0006508;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.6830074998557688;0.6830074998557688;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0
